Date,URL,News
2026-02-10,https://www.thestar.com.my/business/business-news/2026/02/10/upcoming-4q-results-season-to-set-fy26-tone,"PETALING JAYA: Maybank Investment Bank Research (Maybank IB) expects market momentum to stay strong into 2026, supported by a combination of resilient domestic growth, improving liquidity conditions, and renewed appetite for Malaysian equities. “The FBM KLCI surged to a high of 1,771 in January, building optimism for our bull-case scenario of 1,850. Nevertheless, we are keeping our year-end target of 1,730, with some recalibration post-FY25 (financial year 2025) results season,” it said."
2026-02-10,https://www.thestar.com.my/business/business-news/2026/02/10/higher-earnings-expected-for-pbb,"In financial year 2024 (FY24), the payout ratio stood at 57%, said Maybank Investment Bank Research (Maybank IB) in a note. The research house also said the prospective dividend yields of 4.4% and 4.8% for FY25 and FY26 are decent."
2026-02-10,https://www.thestar.com.my/business/business-news/2026/02/10/jcorp-establishes-maiden-sustainable-finance-framework,"JOHOR BAHRU: Johor Corporation (JCorp), the principal development institution and a leading economic enabler for Johor, has established its maiden sustainable finance framework, the first of its kind by a Malaysian development institution with a diversified, multi-sector portfolio. Maybank Investment Bank Bhd (Maybank IB) has been appointed as the sole sustainability structuring adviser for the framework."
2026-02-10,https://www.thestar.com.my/business/business-news/2026/02/10/trading-ideas-maybank-ann-joo-airasia-capital-a-sd-guthrie-aeon-magma-express-powerr-kinergy-insights-hibiscus-hock-soon-foodie-mpi-csc-bat,KUALA LUMPUR: Here is a recap of the announcements that made headlines in Corporate Malaysia.
2026-02-11,https://www.thestar.com.my/business/business-news/2026/02/11/jcorp-launches-maiden-sustainable-finance-plan,"JOHOR BARU: Johor Corp (JCorp), the principal development institution and a leading economic enabler for Johor, has established its maiden sustainable finance framework, the first of its kind by a Malaysian development institution with a diversified, multi-sector portfolio. Maybank Investment Bank Bhd (Maybank IB) has been appointed as the sole sustainability structuring adviser for the framework."
2026-02-11,https://www.thestar.com.my/business/business-news/2026/02/11/maybank-to-launch-pilot-for-ringgit-tokenised-deposits-cross-border-payments,"The pilot will explore on-chain cross-border payments involving ringgit and other Asean deposit tokens on Maybank’s permissioned blockchain. ""The initiative will assess the technical feasibility and operational readiness of executing on-chain transactions securely and in near real-time, while helping to shape the foundational design of next generation money rails and payment infrastructure,"" said the bank in a statement. Maybank president and group CEO Datuk Sri Khairussaleh Ramli said the bank is taking a holistic, pragmatic and inclusive approach to progressively expanding digital assets and tokenisation initiative into areas like investing, Islamic finance and supporting SMEs. ""We continue to work on innovation to deliver tangible benefits for our clients like Yinson and the broader real economy, while upholding the highest standards of governance, security and regulatory integrity.” Building on this first pilot, Maybank aims to pioneer a range of tokenised assets, including tokenised Islamic finance for businesses from large corporates to SMEs (small and medium enterprises), and retail customers, including wealth solutions. Through programmable money, the bank aims to empower SMEs by automating transparent payment flows from anchor clients such as governments and corporates, enabling payment transparency that can eventually unlock accessibility to financing. For wealth clients, the bank is exploring tokenised investment products, especially Islamic finance assets such as Sukuk and funds to enable broader participation through fractionalisation. Meanwhile, Yinson group CEO Lim Chern Yuan said the group is open to leverage innovative technology with the support of regulators and established financial institutions like Maybank. ""Enabled by on-chain solutions, shorter settlement cycles to almost real-time allows Yinson to further manage working capital more efficiently and reduce foreign exchange exposure and transaction costs,"" he said."
2026-02-11,https://www.thestar.com.my/business/business-news/2026/02/11/fbm-klci-rebounds-05-maybank-hits-record-high,"KUALA LUMPUR: The FBM KLCI rebounds from the previous session’s losses, tracking firmer regional markets and buoyed by buying interest in banking and heavyweight stocks. The 30-stock index rose 8.85 points, or 0.51%, to 1,756.39, just shy of its intraday high of 1,757.15. Market breadth was positive, with 575 gainers outpacing 474 losers, while 549 counters traded unchanged on Bursa Malaysia. Turnover stood at 2.55 billion shares valued at RM3.06bil. Dealers said the rebound was largely in line with stronger regional cues, noting that selective buying in banking and index-linked heavyweights helped support the benchmark despite continued foreign outflows. Among the banks, Maybank climbed 26 sen, or 2.17%, to a record high of RM12.26, lifting its market capitalisation to about RM148bil. The counter has gained 2.7% over the past five days and is up 13% over the past month. Elsewhere on Bursa Malaysia, Hong Leong Industries advanced 76 sen to RM18.20, BAT gained 68 sen to RM6.15, and KSL added 23 sen to RM3.28. According to data on Bursa Malaysia, foreign investors offloaded RM38mil worth of equities on Tuesday. Local institutions and retailers acquired equities worth RM21mil and RM17mil respectively. On the forex market, the ringgit was quoted at 3.9170 against the greenback, appreciating 0.16%. The local unit fell 0.07% to 3.1031 against the Singapore dollar. MSCI’s broadest index of Asia-Pacific shares outside Japan rose 1.15%, with most regional markets ending higher. Japan’s Nikkei 225 climbed 2.28%, while South Korea’s Kospi gained 1%. Hong Kong’s Hang Seng Index added 0.31%, and Singapore’s Straits Times Index edged up 0.4%. In China, the CSI300 slipped 0.22%, although the Shanghai Composite Index rose 0.09%."
2026-02-12,https://www.thestar.com.my/business/business-news/2026/02/12/kee-ming039s-share-price-soars-to-865-sen-on-ace-market-debut,"KUALA LUMPUR: Kee Ming Group Bhd's share price more than doubled to an intramorning high of 89 sen a share as it made its debut on the ACE Market of Bursa Malaysia. The strong investor reception comes off the back of a successful initial public offering (IPO), which was 54.16 times oversubscribed."
2026-02-12,https://www.thestar.com.my/business/business-news/2026/02/12/opportunity-for-well-chip-to-gain-market-share,"PETALING JAYA: As the gold-backed pawnbroking industry faces rising liquidity constraints, the funding tightness has also provided equal leverage for higher-capital pawnbrokers. “The industry is experiencing pressure from rising liquidity constraints amid a record-high gold price environment and increased refinancing activity,” said Maybank Investment Bank (Maybank IB) Research in a report."
2026-02-13,https://www.thestar.com.my/business/business-news/2026/02/13/price-increases-to-boost-carlsbergs-margin-growth,"In a note to clients, RHB Research said it projected the company’s dividend payout ratio to increase following the repayment of borrowings in FY25."
2026-02-13,https://www.thestar.com.my/business/business-news/2026/02/13/dialog-enters-recovery-year-driven-by-midstream-recurring-income,Maybank Investment Bank (IB) Research said:“We like Dialog for its recurring income portfolio and cash flow stability from its midstream tank terminal assets. Dialog remains our top pick for the sector.”
2026-02-14,https://www.thestar.com.my/business/business-news/2026/02/14/political-stability-lifts-set-outlook,"THAILAND’s stock market looks set to ride a wave of renewed optimism after the general election, with analysts betting that political continuity and faster policy execution could underpin a sustained re-rating into 2026 and beyond. Global investors are already positioning for that scenario."
2026-02-16,https://www.thestar.com.my/business/business-news/2026/02/16/critical-holdings-to-gain-from-improving-investment-activity-in-ee-industry,"Maybank Investment Bank Research (Maybank IB) said this in a report adding that moving forward, it believes Critical Holdings is well-positioned to benefit from the strong demand for critical-facilities across semiconductor and data-centres industries."
2026-02-16,https://www.thestar.com.my/business/business-news/2026/02/16/expanding-renewable-energy-sector-poised-to-buoy-wasco-greenergy,"Maybank Investment Bank Research (Maybank IB) said: “The company’s core net profits of RM10mil brought FY25 core earnings to RM29.3mil, reflecting a 27% increase year-on-year (y-o-y).”"
2026-02-23,https://www.thestar.com.my/business/business-news/2026/02/23/maybanks-4q25-earnings-to-rise-119-on-stronger-noii---cimb-securities,"At the same time, the sequential net-interest margin (NIM) recovery may be better than expected, it said in a research note today. The investment bank said the marked improvement in domestic system liquidity in 4Q 2025 -- driven by increased foreign direct inflows, portfolio inflows into bonds/sukuks, and robust corporate current account savings account (CASA) growth -- indicates a shift from neutral to a more supportive liquidity environment. ""This turn in liquidity conditions should reinforce tailwinds for Maybank, given its relatively higher exposure to regional flows. ""In line with this, stronger foreign currency (FX) conversion and hedging activity (evidenced by elevated FX spot and swap turnover) point to firmer flow income, while increased foreign buying of Malaysian Government Bonds could bolster Maybank’s realised investment gains,” it said. Maybank is scheduled to release its 4Q 2025 results this Thursday. CIMB Securities added that the combination of a stronger ringgit and improved domestic liquidity has alleviated domestic funding cost pressures. Collectively, it said these developments are positive for Maybank’s NIM, which expects to expand by circa four to five basis points quarter-on-quarter in 4Q 2025 to 2.06 per cent. However, on a full-year basis, FY25 NIM may moderate slightly to 2.03 per cent. Meanwhile, the investment bank has lifted its FY25/26/27 earnings forecasts for Maybank by 2.6 per cent, 6.9 per cent and 5.3 per cent, respectively, as it pencils in 2.6-3.4 per cent NOII growth arising from increased contribution from global markets income (FX, derivatives, and investment gains) and a lower net credit charge (NCC). CIMB Securities has reiterated its ""buy” rating on Maybank, with a higher target price (TP) of RM13.30. It said the higher TP also reflects the improved earnings visibility in Maybank’s core operations, with a resilient NIM supported by easing funding cost pressure and NCC sustained at a lower 19 basis points on disciplined asset quality management. Furthermore, it said technology is expected to be a new structural growth enabler for Maybank, with the RM10 billion ROAR30 investment programme anticipated to enhance cost discipline and operational efficiency through cloud-native architecture and a next-generation workforce. ""Coupled with a dividend yield of 5.6 per cent, total returns for Maybank stand at 11.6 per cent, justifying our ‘buy’ rating on the stock,” it added. - Bernama"
2026-02-23,https://www.thestar.com.my/business/business-news/2026/02/23/maybank-appoints-chua-bee-geok-as-group-chief-operations-officer,"In a statement, the bank said Chua will lead the group’s operations across trade, treasury and payments, with a focus on enhancing the end-to-end customer experience and driving growth across Asean in wealth, payments, transaction banking and corporate and investment banking."
2026-02-24,https://www.thestar.com.my/business/business-news/2026/02/24/maybank-appoints-chua-as-cfo-effective-april-1,"Chua, 53, will succeed Alan Lau Chee Kheong who retires after a career of 43 years with the bank. With more than 25 years of banking experience spanning finance, risk, operations, and transformation, Chua will lead Maybank’s operations across trade, treasury, and payments. She will have a strong focus on strengthening end-to-end customer experience and supporting growth across Asean in wealth, payments, transaction banking, and corporate as well as investment banking. Over a decade with Maybank, she has led several complex, high-impact programmes that enhanced resilience and scalability across the group. Her experience also spanned end-to-end banking transformation under M25+ and she had led a multi-country effort to deliver a fully digital, comprehensive trade solution across Malaysia, Singapore, and Indonesia to significantly enhance customer experience and streamlining processing. In a statement, Maybank said Chua would report to the president and group chief executive officer (PGCEO) and be a member of the group executive committee. Maybank PGCEO Datuk Seri Khairussaleh Ramli said the appointment continued to demonstrate the effectiveness of the bank’s internal succession planning and talent management policy. “Chua’s diverse experience will be vital in strengthening our operations group-wide, in line with our ROAR30 strategy. “She will continue to steer the transformation of Malaysian branch operations and customer due diligence for Maybank, while overseeing the relocation to our new headquarters.” Khairussaleh thanked Lau for his unwavering commitment and immense contributions over the years."
2026-02-24,https://www.thestar.com.my/business/business-news/2026/02/24/maybank-poised-to-post-stronger-4q25-results,"At the same time, the sequential net-interest margin (NIM) recovery may be better than expected, it said in a research note yesterday. The research house said the marked improvement in domestic system liquidity in 4Q25 – driven by increased foreign direct inflows, portfolio inflows into bonds/sukuks, and robust corporate current account savings account (Casa) growth – indicates a shift from neutral to a more supportive liquidity environment. “This turn in liquidity conditions should reinforce tailwinds for Maybank, given its relatively higher exposure to regional flows. “In line with this, stronger foreign exchange conversion and hedging activity (evidenced by elevated foreign-exchange spot and swap turnover) point to firmer flow income, while increased foreign buying of Malaysian Government Bonds could bolster Maybank’s realised investment gains,” it said. Maybank is scheduled to release its 4Q25 results on Thursday. CIMB Securities added that the combination of a stronger ringgit and improved domestic liquidity has alleviated domestic funding cost pressures. Collectively, it said these developments are positive for Maybank’s NIM, which expects to expand by circa four to five basis points quarter-on-quarter in 4Q25 to 2.06%. However, on a full-year basis, financial year 2025 (FY25) NIM may moderate slightly to 2.03%. Meanwhile, the research house has lifted its FY25, FY26 and FY27 earnings forecasts for Maybank by 2.6%, 6.9% and 5.3%, respectively, as it pencils in 2.6% to 3.4% NOII growth arising from increased contribution from global markets income (foreign exchange, derivatives, and investment gains) and a lower net credit charge (NCC). CIMB Securities has reiterated its “buy” rating on Maybank, with a higher target price (TP) of RM13.30. It said the higher TP also reflects the improved earnings visibility in Maybank’s core operations, with a resilient NIM supported by easing funding cost pressure and NCC sustained at a lower 19 basis points on disciplined asset quality management. Furthermore, it said technology is expected to be a new structural growth enabler for Maybank, with the RM10bil ROAR30 investment programme anticipated to enhance cost discipline and operational efficiency through cloud-native architecture and a next-generation workforce. — Bernama"
2026-02-24,https://www.thestar.com.my/business/business-news/2026/02/24/maybank-tnb-electron-launch-ev-charging-pilot-at-maybank-academy-bangi,"In a statement, Maybank said the initiative builds on broader sustainable finance and energy transition collaboration, including its support for TNB’s Transition Finance Framework, turning strategic alignment into on-ground implementation. Maybank president and group chief executive officer Datuk Seri Khairussaleh Ramli said the partnership underscores Maybank’s ROAR30 New Economy pillar, which focuses on advancing urban and smart city solutions, as well as the group’s sustainability commitments. “By making EV charging more accessible and convenient, we are supporting clients in shifting to cleaner mobility while addressing a key barrier to wider full EV adoption,” he said. He added that Malaysia’s EV ecosystem still remains at an early but promising stage with significant headroom for growth, noting that in 2025, Maybank disbursed over RM1bil in EV and qualified hybrid car financing. Under the partnership, TNB Electron will install, operate and maintain the charging facilities, leveraging TNB’s nationwide EV infrastructure expertise and Maybank’s network to support low-carbon mobility through a scalable and reliable model. TNB president and chief executive officer Datuk Ir. Megat Jalaluddin Megat Hassan said the collaboration marks a significant step in strengthening TNB Electron’s role as a key enabler of Malaysia’s EV ecosystem. “With more than 260 EV charge points deployed nationwide, we are advancing grid readiness, enhancing system reliability and supporting long-term sustainability through partnerships with forward-looking organisations such as Maybank.” Building on the pilot, Maybank and TNB Electron will explore installing EV chargers at selected branches across Peninsular Malaysia, targeting strategic locations to improve access and support EV adoption nationwide."
2026-02-24,https://www.thestar.com.my/business/business-news/2026/02/24/trading-ideas-kerjaya-prospek-united-plantations-bonia-tsr-capital-sptoto-suncon-msc-gadang-maybank,"Maybank has appointed Chua Bee Geok as its group chief operations officer effective April 1, 2026, succeeding Alan Lau Chee Kheong, who retires after 43 years with the bank."
2026-02-26,https://www.thestar.com.my/business/business-news/2026/02/26/maybank039s-net-profit-rises-to-rm1051bil-in-fy25-declares-33c-divshare,"The group said net operating income grew 2.7% y-o-y to RM30.38bil, driven by an increase in net fund-based income to RM20.23bil and non-interest income (NOII) to RM10.15bil. ""Net interest margin (NIM) remained stable at 2.05% despite rate cuts seen across markets, while improved asset quality, disciplined cost management, and optimised capital management lifted return on equity (ROE) to 11.7% from 11.1% in FY24,"" it said in its results announcement. Annual group revenue dipped to RM66.37mil from RM68.94mil in the previous year. Quarterly, Maybank recorded a net profit of RM2.68bil in 4Q25, up from RM2.53bil in the year-ago quarter. Quarterly revenue fell to RM15.81bil from RM16.74bil in the comparative quarter. According to the bank, the stronger quarterly performance was supported by higher net fund-based income and lower net impairment provisions, reflecting continued portfolio resilience and improved credit conditions compared with the corresponding quarter last year. On its balance sheet, Maybank's group loans expanded 1.7% y-o-y, underpinned by growth in Malaysia (6.1%) and singapore (5%). Current account savings account (Casa) balances rose 9.4% y-o-y as the group actively pursued balance sheet optimisation. This resulted in a higher Casa ratio of 40.5% and continued balance sheet strength. The board of directors declared a full cash second interim dividend of 33 sen per share, which brings total dividends for FY25 to 63 sen per share. Maybank group chief financial officer Shafiq Abdul Jabbar noted the launch of ROAR30, which was previously announced as the group's next strategic roadmap upon the conclusion of M25+. ROAR30 sets an ROE target of 13%–14% and a cost-to-income ratio of not more than 47% by 2030, ""while being laser focused on improving customer experience, providing positive societal impact and powering the real economy"". ""Supported by improving economic conditions in our home markets, we remain cautiously optimistic and will continue to pursue disciplined growth, optimise capital allocation and invest in technology and talent to deliver sustainable performance and long-term value for all stakeholders. ""We will also focus on building businesses of scale, leveraging our regional presence and enhancing our network strength to capture opportunities in new markets,"" said Shafiq."
2026-02-26,https://www.thestar.com.my/business/business-news/2026/02/27/maybank-4q25net-profit-at-rm27bil,"Group chief financial officer Shafiq Abdul Jabbar said with Asean having over 600 million people and with Indonesia making up near to half of this, Indonesia remained a long term game for the bank. “We are very focused there, the business is admittedly not yielding the return that we would like, and we would like to bring this up to at least a double-digit return on equity (ROE) in the mid to longer term,” he said at a press conference here yesterday. The strategies that the lender will employ in Indonesia include portfolio rebalancing. “Malaysian and Singaporean corporates wanting to go into Indonesia ... we have these relationships and we will follow these clients in. “Our presence in Indonesia also very much resonates with the younger generation.” He said the bank intended to roll out the new version of its MAE application (app) in Indonesia, ahead of its other two markets. “We also want to upgrade the app in Malaysia and Singapore but we are prioritising Indonesia,” he added. He said the impact will be “big” if a turnaround occurs in Indonesia. Maybank yesterday reported a net profit of RM2.7bil on revenue of RM15.8bil for its fourth quarter ended Dec 31, 2025 compared to a net profit of RM2.5bil on revenue of RM16.7bil for the same period a year earlier. For the full fiscal year ended Dec 31, 2025 (FY25), the lender made a net profit of RM10.5bil on revenue of RM66.4bil compared with a net profit of RM10.1bil against a revenue of RM68.9bil in FY24. The board has declared a full cash second interim dividend of 33 sen per share, bringing total dividends for FY25 to 63 sen per share, translating into a dividend payout ratio of 72.4% and a dividend yield of 6%. Shafiq noted that the payout ratio had been higher in the past but the cash component of the payouts during these years were actually “quite small.” “Right now what you are seeing is a 100% cash, payouts in FY23, FY24 and FY25 have been all cash, which means that there has been no further reinjection of dividends back into the bank, everything actually goes out. “We feel that this is the right way of doing things, we will work out how much capital we need and the rest we will give back to shareholders. “We feel roughly about one third of capital being retained for future growth is sustainable into the long term,” Shafiq added. The lender has provided guidance for FY26 including a ROE of at least 11.8%, group loans growth of 4% to 5%, a net interest margin (NIM) of 2.05% to 2.10 % and a net credit charge off (NCC) rate of about 20 basis points. In FY25, Maybank reported a ROE of 11.7% against a guidance of at least 11.3%, a NIM of 2.05% and a NCC rate of eight basis points. Its loan growth however came in at 1.7% in FY25, below its guidance of circa 3%. Maybank said its now concluded M25+ strategy plan continued to drive strong performance in FY25, delivering broad-based growth across priority segments. It said wealth management remained a key growth engine, with total wealth fees rising 27.9% year-on-year (y-o-y) to RM1.50bil and Islamic wealth investment assets under management expanding 26.7% to RM18.22bil. Group community financial services or GCFS reported net operating income of RM17.01bil for FY25, compared with RM17.10bil in the previous year while group global banking or GGB delivered a strong performance for FY25, recording a 13% y-o-y increase in its pre-tax profit to RM7.93bil, it said. Maybank Singapore recorded a rise in pre-tax profit which increased 1.3% to S$711.30mil supported by stronger net fund-based income cushioning the impact of a non-interest income slowdown, higher overheads and lower impairment allowance write-back, it said. Maybank Indonesia meanwhile recorded an increase in profit after tax and minority interests increasing 48.5% y-o-y to 1.66 billion rupiah, driven by better cost management and continued reduction in loan loss provisions."
2026-03-06,https://www.thestar.com.my/starpicks/2026/03/07/celebrate-the-festive-season-with-greater-rewards-from-maybank,"WITH Chinese New Year and Hari Raya falling just weeks apart this year, households and businesses across Malaysia are now in one of the busiest periods of the year. From reunion dinners and ‘balik kampung’ travel to festive shopping and business commitments, spending activity naturally increases during these meaningful months. While the season is one of generosity and celebration, it is also an opportunity to approach finances with purpose. This year, Maybank’s festive initiatives are designed to help customers make every ringgit work harder, turning festive expenses and disciplined saving into tangible rewards. Elevating festive banking with Maybank Privilege For customers seeking a more tailored and rewarding banking relationship, Maybank Privilege offers enhanced benefits designed for individuals with more complex financial needs. As part of the festive period, the Maybank Privilege Gong Xi Raya Campaign rewards eligible new-to-bank and existing customers who meet the campaign criteria with exclusive gifts and benefits. Customers who fulfil the required deposit, investment or protection criteria during the campaign period stand a chance to receive attractive festive rewards, including a brand new Proton e.MAS 5 EV and 118 other prizes—making this season an opportune time to elevate your banking experience. Turn everyday spending into grand rewards Festive seasons come with unavoidable expenses, from purchasing new outfits and gifts to hosting family gatherings and travelling across states or borders. Through the Maybank Credit & Charge Cards ‘Spend & Win’ campaign that starts from March 9 until June 8, customers can convert these everyday transactions into opportunities to win exciting prizes. By using Maybank or Maybank Islamic Credit and Charge Cards during the campaign period, cardmembers accumulate entries based on their spending. Winners can walk away with a mystery car alongside bonus prizes of RM1,000 cash back. Plus, enjoy double entries for specific categories to boost your entries. The more cardmembers spend on eligible transactions, the more entries they earn, making festive shopping potentially even more rewarding. Balancing spending with savings While spending tends to rise during festive months, maintaining healthy saving habits remains just as important. The Maybank Save & Debit campaign that starts from March 1 until June 30, 2026 encourages customers to grow their savings while transacting with their Maybank debit cards. By depositing into eligible accounts and performing everyday debit transactions, customers stand a chance to win attractive rewards, including cash prizes and vouchers. As a unique twist, the higher the deposit maintained, the greater the amount of entries earned. With prizes such as RM10,000 in travel vouchers and up to RM1,000 cash back rewards up for grabs, the campaign reinforces the principle that festive periods can still be financially responsible. Supporting business owners during peak activity For business owners, festive seasons often bring increased demand and operational intensity. Managing payroll, supplier payments and inventory while ensuring smooth customer service requires careful financial coordination. Through Maybank Work+, SMEs are supported with solutions that help manage cash flow and day-to-day operational needs more effectively during peak periods. Having structured financial support in place allows entrepreneurs to focus on growth opportunities and customer engagement during this busy season. Employers who sign up for Maybank Work+ from now until March 31, 2026 can earn entries to the grand prize of a Mitsubishi Triton 4x4. Performing eligible tasks, such as payroll, deposit and selected Maybank business solutions earn additional bonus entries. A festive season made more rewarding Ultimately, the festive season is about connection, gratitude and renewal. With thoughtful planning and the right financial tools, celebrations can remain joyful without compromising stability. As Chinese New Year celebrations transition into Ramadhan and Hari Raya revelries, Maybank’s festive campaigns aim to ensure that individuals and businesses alike can celebrate with greater confidence, turning everyday transactions into meaningful rewards while staying financially prepared for the months ahead. To learn more about Maybank’s festive campaigns, visit:maybank.my/cnyraya"
2026-03-06,https://www.thestar.com.my/business/business-news/2026/03/07/celebrate-the-festive-season-with-greater-rewards-from-maybank,"WITH Chinese New Year and Hari Raya falling just weeks apart this year, households and businesses across Malaysia are now in one of the busiest periods of the year. From reunion dinners and ‘balik kampung’ travel to festive shopping and business commitments, spending activity naturally increases during these meaningful months. While the season is one of generosity and celebration, it is also an opportunity to approach finances with purpose. This year, Maybank’s festive initiatives are designed to help customers make every ringgit work harder, turning festive expenses and disciplined saving into tangible rewards. Elevating festive banking with Maybank Privilege For customers seeking a more tailored and rewarding banking relationship, Maybank Privilege offers enhanced benefits designed for individuals with more complex financial needs. As part of the festive period, the Maybank Privilege Gong Xi Raya Campaign rewards eligible new-to-bank and existing customers who meet the campaign criteria with exclusive gifts and benefits. Customers who fulfil the required deposit, investment or protection criteria during the campaign period stand a chance to receive attractive festive rewards, including a brand new Proton e.MAS 5 EV and 118 other prizes – making this season an opportune time to elevate your banking experience. Festive seasons come with unavoidable expenses, from purchasing new outfits and gifts to hosting family gatherings and travelling across states or borders. Through the Maybank Credit & Charge Cards ‘Spend & Win’ campaign that starts from March 9 until June 8, customers can convert these everyday transactions into opportunities to win exciting prizes. By using Maybank or Maybank Islamic Credit and Charge Cards during the campaign period, cardmembers accumulate entries based on their spending. Winners can walk away with a mystery car alongside bonus prizes of RM1,000 cash back. Plus, enjoy double entries for specific categories to boost your entries. The more cardmembers spend on eligible transactions, the more entries they earn, making festive shopping potentially even more rewarding. Balancing spending with savings While spending tends to rise during festive months, maintaining healthy saving habits remains just as important. The Maybank Save & Debit campaign that starts from March 1 until June 30, 2026 encourages customers to grow their savings while transacting with their Maybank debit cards. By depositing into eligible accounts and performing everyday debit transactions, customers stand a chance to win attractive rewards, including cash prizes and vouchers. As a unique twist, the higher the deposit maintained, the greater the amount of entries earned. With prizes such as RM10,000 in travel vouchers and up to RM1,000 cash back rewards up for grabs, the campaign reinforces the principle that festive periods can still be financially responsible. Supporting business owners during peak activity For business owners, festive seasons often bring increased demand and operational intensity. Managing payroll, supplier payments and inventory while ensuring smooth customer service requires careful financial coordination. Through Maybank Work+, SMEs are supported with solutions that help manage cash flow and day-to-day operational needs more effectively during peak periods. Having structured financial support in place allows entrepreneurs to focus on growth opportunities and customer engagement during this busy season. Employers who sign up for Maybank Work+ from now until March 31, 2026 can earn entries to the grand prize of a Mitsubishi Triton 4x4. Performing eligible tasks, such as payroll, deposit and selected Maybank business solutions earn additional bonus entries. Ultimately, the festive season is about connection, gratitude and renewal. With thoughtful planning and the right financial tools, celebrations can remain joyful without compromising stability. As Chinese New Year celebrations transition into Ramadhan and Hari Raya revelries, Maybank’s festive campaigns aim to ensure that individuals and businesses alike can celebrate with greater confidence, turning everyday transactions into meaningful rewards while staying financially prepared for the months ahead. To learn more about Maybank’s festive campaigns, visit: maybank.my/cnyraya."
2026-03-13,https://www.thestar.com.my/business/business-news/2026/03/13/empire-sushi-owner-signs-ipo-underwriting-agreement-with-maybank-ib,"KUALA LUMPUR: Empire Premium Food Bhd has entered into a retail underwriting agreement with Maybank Investment Bank Bhd (Maybank IB) for its initial public offering (IPO) and proposed listing on the Main Market of Bursa Malaysia. The owner-operator of Empire Sushi said the IPO entails 363 million ordinary shares consisting of a public issue of 218 million issue shares and an offer for sale of 145 million existing shares (offer shares). Empire Premium said in a statement today that a total of up to 293 million shares will be allocated as an institutional offering, representing up to approximately 26.6 per cent of the enlarged issued shares. ""A total of 137.5 million offer shares, representing 12.5 per cent of the enlarged issued shares, to Bumiputera investors approved by the Ministry of Investment, Trade and Industry (MITI). ""Another 155.5 million IPO shares (comprising 7.5 million offer shares and 148 million issue shares), representing up to approximately 14.1 per cent of the enlarged issued shares, to institutional and selected investors (other than Bumiputera investors approved by the MITI),"" it said. For its retail offering, a total of 70 million issue shares are allocated, representing approximately 6.4 per cent of the enlarged issued shares. ""A total of 55 million issue shares, representing five per cent of the enlarged issued shares, which are reserved for application by the Malaysian public via balloting, of which 27.5 million issue shares will be set aside for Bumiputera citizens, companies, co-operatives, societies and institutions. ""Another 15 million issue shares, representing 1.4 per cent of the enlarged issued shares, which are reserved for the directors of Empire Premium, eligible employees of the group and persons who have contributed to the success of the group,"" it said. The group said that the majority of the IPO proceeds will be utilised within three years from the listing date for expansion of new outlets, upgrading and refurbishment of its existing outlets and working capital, while the remaining proceeds will be used to defray fees and expenses incurred in connection with the IPO. Empire Premium chief executive officer Nicole Lim said the group's focus remains on strengthening its core operations and services and executing its growth roadmap while laying a solid foundation for sustainable growth. Maybank IB is the principal adviser, sole placement agent, sole bookrunner and sole bookrunner and sole underwriter for the IPO exercise. - Bernama"
2026-03-19,https://www.thestar.com.my/business/business-news/2026/03/19/maybank-disposes-of-entire-1916-stake-in-alam-maritim,
2026-03-20,https://www.thestar.com.my/business/business-news/2026/03/20/maybank-finances-s65mil-loan-for-singapores-fourth-egg-farm,"PETALING JAYA: Maybank is extending a term loan facility of up to S$65 mil to ISE Foods Holdings (IFH), a subsidiary of SGX-listed Ellipsiz Ltd, to support the development of Singapore’s fourth egg farm. The bank is the sole financier for the project, providing partial financing for the development of Singapore’s fourth egg farm (SG4EF), aimed at enhancing local egg production and food security. In a statement, Maybank said the large-scale facility will be developed on a site identified in collaboration with the Singapore Food Agency (SFA) and other government bodies. The project is part of Singapore’s broader push to produce 30% of its nutritional needs domestically by 2035, reducing reliance on imports. Ellipsiz chief executive officer Kenneth Ho said the project reflects the role of local enterprises in supporting national resilience. “As a homegrown company, we have always believed that local enterprise has a critical role to play in national resilience, and this farm is where that belief becomes reality. “With Maybank’s support and close collaboration with the SFA, we are building infrastructure that will serve Singaporeans for decades to come,” he said, adding that the group will continue to work with industry partners and the government to contribute to the sector. Meanwhile, Maybank Singapore country CEO and CEO Alvin Lee said the financing aligns with the bank’s focus on sustainability and the new economy. “This financing highlights Maybank’s role as a partner in achieving national priorities, and aligns with our new economy and sustainability mandate. “The SG4EF project will implement advanced agri-tech and smart warehousing solutions, and qualifies as an eligible social loan under our food security and sustainable food systems category,” Lee said. Under its ROAR30 strategic plan, Maybank aims to mobilise RM300bil (S$98bil) in sustainable finance and RM100bil (S$33bil) in new economy initiatives by 2030."
